"Order","id","sp","rep","ind","twig","Row","Col","Treat","Final.lab","chill","time","Term.fl","Lat.fl","Term.lf","Lat.lf","Comments","Observer","day1","day2","day3","day","tleaf","lleaf","chillport","lday","fday","bday","nl"
3,"FAGGRAX2_HF_08","FAGGRA","X2","FAGGRAX2",8,1,3,"1_1",NA,"chill1","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,64,NA,64,1
1,"FAGGRAX2_HF_09","FAGGRA","X2","FAGGRAX2",9,3,2,"2_1",NA,"chill2","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,53,1
3,"FAGGRAX2_HF_10","FAGGRA","X2","FAGGRAX2",10,2,4,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,47,NA,39,1
3,"FAGGRAX2_HF_11","FAGGRA","X2","FAGGRAX2",11,1,7,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,64,1
1,"FAGGRAX2_HF_12","FAGGRA","X2","FAGGRAX2",12,8,7,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,NA,NA,38,0
2,"FAGGRAX3_HF_01","FAGGRA","X3","FAGGRAX3",1,2,4,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,48,1
3,"FAGGRAX3_HF_02","FAGGRA","X3","FAGGRAX3",2,8,9,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,49,NA,28,1
3,"FAGGRAX3_HF_03","FAGGRA","X3","FAGGRAX3",3,2,8,"4_1",NA,"chill4","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,43,NA,39,1
1,"FAGGRAX3_HF_04","FAGGRA","X3","FAGGRAX3",4,2,7,"1_1",NA,"chill1","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,64,NA,42,1
1,"FAGGRAX3_HF_05","FAGGRA","X3","FAGGRAX3",5,1,5,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,47,NA,39,1
2,"FAGGRAX3_HF_06","FAGGRA","X3","FAGGRAX3",6,8,7,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,28,NA,28,1
3,"FAGGRAX3_HF_07","FAGGRA","X3","FAGGRAX3",7,3,9,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,47,NA,47,1
3,"FAGGRAX3_HF_08","FAGGRA","X3","FAGGRAX3",8,1,6,"4_1",NA,"chill4","time1",NA,NA,"1","1","","TS",13,-2,-18,13,1,1,40.243854,53,NA,43,1
3,"FAGGRAX3_HF_09","FAGGRA","X3","FAGGRAX3",9,2,3,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,78,NA,32,1
3,"FAGGRAX3_HF_10","FAGGRA","X3","FAGGRAX3",10,4,8,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,NA,NA,40,0
2,"FAGGRAX3_HF_11","FAGGRA","X3","FAGGRAX3",11,8,8,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,49,NA,38,1
3,"FAGGRAX3_HF_12","FAGGRA","X3","FAGGRAX3",12,3,2,"2_1",NA,"chill2","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,53,NA,48,1
3,"HAMVIRX1_HF_01","HAMVIR","X1","HAMVIRX1",1,4,4,"2_1",NA,"chill2","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,64,1
2,"HAMVIRX1_HF_02","HAMVIR","X1","HAMVIRX1",2,3,7,"8_1",NA,"chill8","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,53,NA,48,1
3,"HAMVIRX1_HF_03","HAMVIR","X1","HAMVIRX1",3,6,8,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,63,NA,49,1
2,"HAMVIRX1_HF_04","HAMVIR","X1","HAMVIRX1",4,1,2,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,61,NA,61,1
2,"HAMVIRX1_HF_05","HAMVIR","X1","HAMVIRX1",5,8,6,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,63,NA,49,1
NA,"HAMVIRX1_HF_06","HAMVIR","X1","HAMVIRX1",6,5,1,"8_2",12,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,55,NA,49,1
3,"HAMVIRX1_HF_07","HAMVIR","X1","HAMVIRX1",7,6,2,"4_2",NA,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,55,NA,49,1
2,"HAMVIRX1_HF_08","HAMVIR","X1","HAMVIRX1",8,1,8,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,53,1
1,"HAMVIRX1_HF_09","HAMVIR","X1","HAMVIRX1",9,3,5,"2_1",NA,"chill2","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,78,NA,64,1
3,"HAMVIRX1_HF_10","HAMVIR","X1","HAMVIRX1",10,4,3,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,54,NA,47,1
1,"HAMVIRX1_HF_11","HAMVIR","X1","HAMVIRX1",11,2,5,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,54,NA,54,1
2,"HAMVIRX1_HF_12","HAMVIR","X1","HAMVIRX1",12,5,7,"4_2",NA,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,70,NA,55,1
2,"HAMVIRX2_HF_01","HAMVIR","X2","HAMVIRX2",1,1,4,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,78,NA,64,1
NA,"HAMVIRX2_HF_02","HAMVIR","X2","HAMVIRX2",2,4,8,"1_2",1,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,63,NA,63,1
2,"HAMVIRX2_HF_03","HAMVIR","X2","HAMVIRX2",3,3,9,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,39,NA,33,1
3,"HAMVIRX2_HF_04","HAMVIR","X2","HAMVIRX2",4,1,5,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,54,NA,47,1
2,"HAMVIRX2_HF_05","HAMVIR","X2","HAMVIRX2",5,7,8,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,55,NA,49,1
2,"HAMVIRX2_HF_06","HAMVIR","X2","HAMVIRX2",6,2,9,"4_1",NA,"chill4","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,78,NA,70,1
2,"HAMVIRX2_HF_07","HAMVIR","X2","HAMVIRX2",7,3,1,"2_1",NA,"chill2","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,64,1
2,"HAMVIRX2_HF_08","HAMVIR","X2","HAMVIRX2",8,4,3,"8_1",NA,"chill8","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,53,NA,48,1
3,"HAMVIRX2_HF_09","HAMVIR","X2","HAMVIRX2",9,8,3,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,63,NA,52,1
2,"HAMVIRX2_HF_10","HAMVIR","X2","HAMVIRX2",10,3,7,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,39,NA,39,1
2,"HAMVIRX2_HF_11","HAMVIR","X2","HAMVIRX2",11,1,9,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,39,NA,39,1
3,"HAMVIRX2_HF_12","HAMVIR","X2","HAMVIRX2",12,2,6,"4_1",NA,"chill4","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,NA,NA,NA,0
3,"HAMVIRX3_HF_01","HAMVIR","X3","HAMVIRX3",1,8,7,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,63,NA,63,1
1,"HAMVIRX3_HF_02","HAMVIR","X3","HAMVIRX3",2,3,4,"8_1",NA,"chill8","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,64,1
3,"HAMVIRX3_HF_03","HAMVIR","X3","HAMVIRX3",3,7,4,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,63,NA,63,1
2,"HAMVIRX3_HF_04","HAMVIR","X3","HAMVIRX3",4,1,4,"4_1",NA,"chill4","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,70,NA,64,1
2,"HAMVIRX3_HF_05","HAMVIR","X3","HAMVIRX3",5,3,2,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,54,NA,47,1
2,"HAMVIRX3_HF_06","HAMVIR","X3","HAMVIRX3",6,1,2,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,48,1
2,"HAMVIRX3_HF_07","HAMVIR","X3","HAMVIRX3",7,3,1,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,61,NA,54,1
2,"HAMVIRX3_HF_08","HAMVIR","X3","HAMVIRX3",8,2,10,"1_3",3,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,39,NA,39,1
3,"HAMVIRX3_HF_09","HAMVIR","X3","HAMVIRX3",9,3,5,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,54,NA,47,1
1,"HAMVIRX3_HF_10","HAMVIR","X3","HAMVIRX3",10,7,2,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,55,NA,49,1
3,"HAMVIRX3_HF_11","HAMVIR","X3","HAMVIRX3",11,6,5,"4_2",9,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,49,NA,49,1
3,"HAMVIRX3_HF_12","HAMVIR","X3","HAMVIRX3",12,5,5,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,63,NA,63,1
NA,"HAMVIRX4_HF_01","HAMVIR","X4","HAMVIRX4",1,5,4,"8_3",15,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,NA,NA,NA,0
3,"HAMVIRX4_HF_02","HAMVIR","X4","HAMVIRX4",2,4,6,"2_1",NA,"chill2","time1",69,69,"0","0","","TS",13,-2,-18,13,0,0,40.243854,NA,13,85,0
2,"HAMVIRX4_HF_03","HAMVIR","X4","HAMVIRX4",3,8,5,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,NA,NA,NA,0
2,"HAMVIRX4_HF_04","HAMVIR","X4","HAMVIRX4",4,1,3,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,61,NA,54,1
1,"HAMVIRX4_HF_05","HAMVIR","X4","HAMVIRX4",5,4,7,"2_3",NA,"chill2","time3",19,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,61,8,61,1
1,"HAMVIRX4_HF_06","HAMVIR","X4","HAMVIRX4",6,8,9,"2_2",5,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,63,NA,63,1
2,"HAMVIRX4_HF_07","HAMVIR","X4","HAMVIRX4",7,2,5,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,61,NA,54,1
3,"HAMVIRX4_HF_08","HAMVIR","X4","HAMVIRX4",8,2,2,"4_1",NA,"chill4","time1",NA,69,"0","0","","TS",13,-2,-18,13,0,0,40.243854,70,32,32,1
3,"HAMVIRX4_HF_09","HAMVIR","X4","HAMVIRX4",9,5,5,"4_2",NA,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,70,NA,63,1
1,"HAMVIRX4_HF_10","HAMVIR","X4","HAMVIRX4",10,5,8,"1_2",NA,"chill1","time2",19,19,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,63,10,52,1
2,"HAMVIRX4_HF_11","HAMVIR","X4","HAMVIRX4",11,4,9,"8_1",NA,"chill8","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,78,NA,78,1
3,"HAMVIRX4_HF_12","HAMVIR","X4","HAMVIRX4",12,1,1,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,78,NA,64,1
1,"HAMVIRX5_HF_01","HAMVIR","X5","HAMVIRX5",1,1,6,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,53,NA,48,1
2,"HAMVIRX5_HF_02","HAMVIR","X5","HAMVIRX5",2,7,3,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,52,NA,49,1
2,"HAMVIRX5_HF_03","HAMVIR","X5","HAMVIRX5",3,2,3,"4_1",NA,"chill4","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,53,1
2,"HAMVIRX5_HF_04","HAMVIR","X5","HAMVIRX5",4,2,8,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,53,NA,48,1
3,"HAMVIRX5_HF_05","HAMVIR","X5","HAMVIRX5",5,1,1,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,33,NA,33,1
2,"HAMVIRX5_HF_06","HAMVIR","X5","HAMVIRX5",6,4,10,"2_3",7,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,NA,NA,NA,0
1,"HAMVIRX5_HF_07","HAMVIR","X5","HAMVIRX5",7,1,3,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,54,NA,47,1
1,"HAMVIRX5_HF_08","HAMVIR","X5","HAMVIRX5",8,4,7,"2_1",NA,"chill2","time1",NA,69,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,64,1
3,"HAMVIRX5_HF_09","HAMVIR","X5","HAMVIRX5",9,8,7,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,55,NA,49,1
2,"HAMVIRX5_HF_10","HAMVIR","X5","HAMVIRX5",10,7,9,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,49,NA,33,1
1,"HAMVIRX5_HF_11","HAMVIR","X5","HAMVIRX5",11,3,2,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,33,NA,33,1
1,"HAMVIRX5_HF_12","HAMVIR","X5","HAMVIRX5",12,6,6,"4_2",10,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,55,NA,49,1
3,"HAMVIRX6_HF_01","HAMVIR","X6","HAMVIRX6",1,2,4,"4_1",NA,"chill4","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,70,NA,64,1
2,"HAMVIRX6_HF_02","HAMVIR","X6","HAMVIRX6",2,1,7,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,54,NA,54,1
1,"HAMVIRX6_HF_03","HAMVIR","X6","HAMVIRX6",3,5,2,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,63,NA,63,1
3,"HAMVIRX6_HF_04","HAMVIR","X6","HAMVIRX6",4,7,10,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,49,NA,49,1
1,"HAMVIRX6_HF_05","HAMVIR","X6","HAMVIRX6",5,3,3,"8_1",NA,"chill8","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,64,1
2,"HAMVIRX6_HF_06","HAMVIR","X6","HAMVIRX6",6,3,4,"2_1",NA,"chill2","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,53,NA,48,1
3,"HAMVIRX6_HF_07","HAMVIR","X6","HAMVIRX6",7,5,1,"4_2",NA,"chill4","time2",19,19,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,63,10,63,1
1,"HAMVIRX6_HF_08","HAMVIR","X6","HAMVIRX6",8,8,6,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,70,NA,63,1
3,"HAMVIRX6_HF_09","HAMVIR","X6","HAMVIRX6",9,3,5,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,NA,NA,NA,0
2,"HAMVIRX6_HF_10","HAMVIR","X6","HAMVIRX6",10,5,1,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,70,NA,63,1
2,"HAMVIRX6_HF_11","HAMVIR","X6","HAMVIRX6",11,4,8,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,47,NA,40,1
3,"HAMVIRX6_HF_12","HAMVIR","X6","HAMVIRX6",12,2,5,"4_1",NA,"chill4","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,85,NA,70,1
2,"HAMVIRX7_HF_01","HAMVIR","X7","HAMVIRX7",1,1,5,"4_1",NA,"chill4","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,64,1
3,"HAMVIRX7_HF_02","HAMVIR","X7","HAMVIRX7",2,4,5,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,54,NA,47,1
3,"HAMVIRX7_HF_03","HAMVIR","X7","HAMVIRX7",3,4,3,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,61,NA,54,1
3,"HAMVIRX7_HF_04","HAMVIR","X7","HAMVIRX7",4,7,5,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,49,NA,49,1
2,"HAMVIRX7_HF_05","HAMVIR","X7","HAMVIRX7",5,8,2,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,63,NA,49,1
1,"HAMVIRX7_HF_06","HAMVIR","X7","HAMVIRX7",6,6,7,"4_2",11,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,55,NA,49,1
2,"HAMVIRX7_HF_07","HAMVIR","X7","HAMVIRX7",7,4,4,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,54,NA,54,1
2,"HAMVIRX7_HF_08","HAMVIR","X7","HAMVIRX7",8,2,1,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,39,NA,33,1
2,"HAMVIRX7_HF_09","HAMVIR","X7","HAMVIRX7",9,1,1,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,54,NA,47,1
2,"HAMVIRX7_HF_10","HAMVIR","X7","HAMVIRX7",10,2,9,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,53,1
2,"HAMVIRX7_HF_11","HAMVIR","X7","HAMVIRX7",11,7,3,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,49,NA,49,1
3,"HAMVIRX7_HF_12","HAMVIR","X7","HAMVIRX7",12,6,4,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,63,NA,49,1
3,"HAMVIRX8_HF_01","HAMVIR","X8","HAMVIRX8",1,4,4,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,33,NA,33,1
2,"HAMVIRX8_HF_02","HAMVIR","X8","HAMVIRX8",2,4,9,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,61,NA,54,1
3,"HAMVIRX8_HF_03","HAMVIR","X8","HAMVIRX8",3,8,5,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,70,NA,70,1
1,"HAMVIRX8_HF_04","HAMVIR","X8","HAMVIRX8",4,1,6,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,39,NA,39,1
3,"HAMVIRX8_HF_05","HAMVIR","X8","HAMVIRX8",5,4,8,"8_1",NA,"chill8","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,78,NA,70,1
2,"HAMVIRX8_HF_06","HAMVIR","X8","HAMVIRX8",6,5,5,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,63,NA,52,1
1,"HAMVIRX8_HF_07","HAMVIR","X8","HAMVIRX8",7,7,6,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,NA,NA,NA,0
2,"HAMVIRX8_HF_08","HAMVIR","X8","HAMVIRX8",8,6,3,"4_2",NA,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,55,NA,49,1
3,"HAMVIRX8_HF_09","HAMVIR","X8","HAMVIRX8",9,2,2,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,85,NA,78,1
3,"HAMVIRX8_HF_10","HAMVIR","X8","HAMVIRX8",10,2,1,"4_1",NA,"chill4","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,NA,NA,32,0
3,"HAMVIRX8_HF_11","HAMVIR","X8","HAMVIRX8",11,3,1,"4_1",NA,"chill4","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,64,NA,64,1
2,"HAMVIRX8_HF_12","HAMVIR","X8","HAMVIRX8",12,8,1,"8_2",13,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,55,NA,49,1
1,"ILEMUC03_HF_01","ILEMUC","3","ILEMUC03",1,7,8,"8_2",NA,"chill8","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,53.4607334489438,17,NA,14,1
1,"ILEMUC03_HF_02","ILEMUC","3","ILEMUC03",2,3,9,"8_1",NA,"chill8","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,29,32,29,1
2,"ILEMUC03_HF_03","ILEMUC","3","ILEMUC03",3,4,1,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,22,33,17,1
2,"ILEMUC03_HF_04","ILEMUC","3","ILEMUC03",4,5,5,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,24,NA,17,1
2,"ILEMUC03_HF_05","ILEMUC","3","ILEMUC03",5,1,2,"4_1",NA,"chill4","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,25,43,25,1
2,"ILEMUC03_HF_06","ILEMUC","3","ILEMUC03",6,5,5,"4_2",NA,"chill4","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,51.3734415685938,21,28,14,1
3,"ILEMUC03_HF_07","ILEMUC","3","ILEMUC03",7,4,5,"2_1",NA,"chill2","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,29,NA,25,1
3,"ILEMUC03_HF_08","ILEMUC","3","ILEMUC03",8,1,9,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,22,22,11,1
2,"ILEMUC03_HF_09","ILEMUC","3","ILEMUC03",9,2,5,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,25,29,25,1
1,"ILEMUC03_HF_10","ILEMUC","3","ILEMUC03",10,1,1,"4_1",NA,"chill4","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,25,32,25,1
2,"ILEMUC03_HF_11","ILEMUC","3","ILEMUC03",11,4,7,"8_3",NA,"chill8","time3",NA,NA,"1","3","aromel..","DF",36,21,5,5,1,3,66.678368297455,11,NA,5,1
2,"ILEMUC03_HF_12","ILEMUC","3","ILEMUC03",12,3,2,"2_1",NA,"chill2","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,25,32,25,1
1,"ILEMUC07_HF_01","ILEMUC","7","ILEMUC07",1,3,9,"2_3",NA,"chill2","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,60.2845385132397,22,NA,17,1
2,"ILEMUC07_HF_02","ILEMUC","7","ILEMUC07",2,2,6,"4_3",NA,"chill4","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,63.0118829365783,22,NA,17,1
2,"ILEMUC07_HF_03","ILEMUC","7","ILEMUC07",3,2,4,"4_1",NA,"chill4","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,29,NA,29,1
1,"ILEMUC07_HF_04","ILEMUC","7","ILEMUC07",4,1,2,"1_1",NA,"chill1","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,25,NA,25,1
1,"ILEMUC07_HF_05","ILEMUC","7","ILEMUC07",5,6,6,"1_2",NA,"chill1","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,45.4964798983769,24,NA,17,1
NA,"ILEMUC07_HF_06","ILEMUC","7","ILEMUC07",6,7,10,"8_2",14,"chill8","time2",NA,NA,"3","3","","DF",25,10,-6,10,3,3,53.4607334489438,17,NA,10,1
1,"ILEMUC07_HF_07","ILEMUC","7","ILEMUC07",7,3,6,"8_3",NA,"chill8","time3",NA,NA,"3","3","aromel..","DF",36,21,5,5,3,3,66.678368297455,11,NA,5,1
2,"ILEMUC07_HF_08","ILEMUC","7","ILEMUC07",8,8,1,"2_2",NA,"chill2","time2",NA,NA,"0","0","","DF",25,10,-6,10,0,0,49.8365118379173,27,27,17,1
1,"ILEMUC07_HF_09","ILEMUC","7","ILEMUC07",9,3,3,"2_1",NA,"chill2","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,25,42,25,1
3,"ILEMUC07_HF_10","ILEMUC","7","ILEMUC07",10,1,3,"1_3",NA,"chill1","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,51.7673318647914,17,NA,17,1
2,"ILEMUC07_HF_11","ILEMUC","7","ILEMUC07",11,4,10,"8_3",NA,"chill8","time3",NA,NA,"0","0","","DF",36,21,5,5,0,0,66.678368297455,11,NA,8,1
1,"ILEMUC07_HF_12","ILEMUC","7","ILEMUC07",12,2,3,"4_1",NA,"chill4","time1",NA,NA,"0","0","","TS",13,-2,-18,13,0,0,40.243854,29,NA,29,1
